0,1,2
0.26071964147078824,0.27565588681124886,0.1574436502063296
0.26340829321757836,0.41478762086918664,-0.04219719512721001
0.32394061513398476,0.5677016924616867,-0.07907833611864157
0.40406515682899824,0.5876759189848755,-0.05898760728032365
0.4571766554949641,0.49879310274100763,-0.09465734524847567
0.4889640445040427,0.4316918770012217,-0.1699044859121447
0.5290817020699606,0.42975260185992603,-0.21593019152597812
0.5742255670769806,0.42257231358462066,-0.2365852768026814
0.599058162837403,0.36564178424017046,-0.2848967533225686
0.6050634625970582,0.29892998556845163,-0.364300734339535
0.6171796531787964,0.2571196479730808,-0.42916714660712474
0.6396730220813217,0.21329054681882575,-0.4635569080463036
0.6533253957676805,0.14323860903603464,-0.49470903433761554
0.6540009786046413,0.07548347341313821,-0.5338775962594837
0.6583640418842831,0.03801859925572387,-0.5591561295494811
0.6702493375495745,0.008637258224652583,-0.5613742006494175
0.675554398242895,-0.04117191233870235,-0.5617450024218877
0.6739126178548236,-0.09519870892329244,-0.5746671330026575
0.6810348318600463,-0.1264712047000464,-0.5892086540485485
0.6931853329237379,-0.14800096981514094,-0.5970475075797962
0.6843494413622739,-0.18716533248138492,-0.6070187832840156
0.6490085912677342,-0.2356383130688543,-0.6212260793034249
0.6130831315584396,-0.2682497123527632,-0.6249925855863326
0.5896564050802466,-0.29356633484224215,-0.6128133431436792
0.5604125114479962,-0.341968180808106,-0.6000015220202403
0.5176576303925176,-0.41234381545041876,-0.5963001814963997
0.48433841404553224,-0.47134692699883174,-0.5898555964556046
0.46720407383463036,-0.5038088057603959,-0.5698369525233138
0.4316059516075397,-0.5276754575929367,-0.5443966269603213
0.35806979310305703,-0.5563883778728387,-0.5226487035827377
0.2837675491381026,-0.5795626994380729,-0.4979092987247636
0.24208224252243288,-0.5886789028293523,-0.4637922080023277
0.19997048628925093,-0.5940465282293931,-0.4295403710682817
0.11700174762208754,-0.6052967072239321,-0.4025734990372024
0.033614363857366714,-0.616410653945759,-0.3707482383675839
0.015391393131163611,-0.6205253437222429,-0.3204147772632472
0.01802358263610737,-0.6221951927718765,-0.26063694353637046
-0.09228994227411971,-0.6256656387013674,-0.2107014886500012
-0.3517613768129158,-0.62597488944746,-0.17190611958353547
-0.618115007663601,-0.6199485770791728,-0.1302376528606175
-0.7347193147482953,-0.6124275643669773,-0.08139097980578242
-0.7126016865622823,-0.6041117197529546,-0.034830319940012344
-0.6798014348867553,-0.5863457019875791,0.0046907845955854455
-0.6975551709800376,-0.5557301308613909,0.04299908077342729
-0.7137805622960023,-0.5218104089692297,0.08365209396883247
-0.6810644824315544,-0.49252573377112085,0.12317255004967927
-0.6292379535494284,-0.46343625253955634,0.16059245005574962
-0.6016091661132441,-0.4291035102071813,0.20070377209631385
-0.5889622052748031,-0.39355089772647645,0.24665591186129598
-0.5622833988021887,-0.36001919020302775,0.2979800452968252
-0.5244274165040731,-0.3205570748919117,0.3548010076796451
-0.49207805903960333,-0.2667757277976963,0.4147218641466931
-0.4572972286702956,-0.20399972991780907,0.46751784899530924
-0.4021574135843293,-0.14487476616818384,0.50361800451231
-0.3325360629306245,-0.09415507021335628,0.526816546129228
-0.2680134511801985,-0.048173375034137156,0.5480008761994826
-0.21153974191242414,-0.004403467819790452,0.5677941121294532
-0.15376388141786032,0.03671360645328953,0.5778049864388888
-0.09632420067160008,0.0759757710198285,0.5788864523325281
-0.0479396844921009,0.11462111274465982,0.5839497283019518
-0.005481022003257452,0.15188591869424864,0.5990936921831572
0.0407605854855973,0.18767043445363113,0.614578179322045
0.0896001767403754,0.22407331668711247,0.6198783588253943
0.13488292698176205,0.261759425185078,0.6167667681095161
0.18206063911610604,0.3006066678259254,0.6114228505859676
0.24059368185752888,0.3457590299683732,0.6036692251364476
0.3053881740784241,0.40357854052046993,0.5914391676898303
0.36380699294492824,0.46725079426377636,0.5775340759338585
0.4163616438624119,0.5174318772425184,0.5638680441986677
0.4718952037319821,0.5448177372944609,0.5454527367834775
0.5259591522299154,0.5617777931828227,0.5179745819773242
0.5641253986518334,0.5825757587278917,0.4863607966152663
0.5861557364651826,0.6031900911670183,0.45840234688744674
0.606897439221697,0.6132228366692319,0.4335666240476722
0.631155325641901,0.6174007869280574,0.4045187716912814
0.6472473740097384,0.6282609938851361,0.3665473115910301
0.6502391801759425,0.6435437320355889,0.32020226266850177
0.6526026079625724,0.6492141698139675,0.2683650258950802
0.6635573298434521,0.6431714080921165,0.21609250090206086
0.6744318637604109,0.6381522258870811,0.16954578762573974
0.6752272135341847,0.6396103312425441,0.1294664841956341
0.672075557750156,0.6372505243581434,0.08918065695535299
0.6760292914175627,0.6224962379290584,0.04418818765806867
0.6845566698652349,0.5996297806287795,-0.0005808829547423455
0.686059276361172,0.5742367355980008,-0.038936699372148637
0.6753776051058152,0.5440090698814725,-0.0740358707747697
0.6544518091687885,0.5078441206064813,-0.1132370012295683
0.6246822114366044,0.4724437295007421,-0.1563238243549218
0.5893589820595175,0.4420920786839848,-0.19795426068451216
0.5576434483464806,0.41103723192320246,-0.23976134621548217
0.5348419359193376,0.3726829240335614,-0.29008616653792
0.5125911325730645,0.3276672184005185,-0.35069475037562803
0.4785929909363073,0.2771596453701064,-0.4119446503120612
0.43220036987729965,0.2183828479131343,-0.4632753693632422
0.3807024097392292,0.1541945381561492,-0.5021941931235576
0.3250641354157186,0.09689262974027099,-0.5312108789945719
0.26173572437419085,0.053061610330912085,-0.5521260039573017
0.19590817547093828,0.013442656423984234,-0.5661872123277079
0.1390942981095255,-0.03209692487714866,-0.5755605381958578
0.09255440695069328,-0.07817746175153314,-0.5823966335681784
0.045774427150320735,-0.11438395119347751,-0.5891491796483264
-0.005854879201455387,-0.14440563245999644,-0.599419187189984
-0.05410444902083372,-0.1801934780030556,-0.613990146931991
-0.09367268998890566,-0.2218504115632402,-0.6264912247748952
-0.13355123226873777,-0.25940980720983586,-0.6288281952506182
-0.18461803329353152,-0.29353723567344925,-0.6215284316306351
-0.24427640895868763,-0.3379177403910183,-0.6128607123552027
-0.3026015063022909,-0.3972503347818418,-0.6068778652564951
-0.3577638302708157,-0.4567726802628815,-0.5988199698475256
-0.4150110338415497,-0.5003130634578039,-0.5839364269038314
-0.4731090429405487,-0.5283414395317734,-0.5637473656298266
-0.5223458477604221,-0.5509384835748858,-0.5405923726098608
-0.5572480168596787,-0.5715126474539587,-0.5130748765453125
-0.583142876787066,-0.5863563329747528,-0.48137857665651457
-0.6070770819893367,-0.5951795869761681,-0.45050795490271717
-0.6283608925749347,-0.6030878472039037,-0.4221702902120679
-0.6424809301878657,-0.6130984359794677,-0.3886572647462637
-0.6503525548053855,-0.622667185907544,-0.34198602208998624
-0.6580897336852801,-0.6278915974569224,-0.2860265942288115
-0.6683339250387089,-0.6278493389264574,-0.23260754088714491
-0.6767166882085495,-0.6247841574461241,-0.18725158129124445
